Año;Institucion licitante;Procedimientos iniciados;Procedimientos licitados;Monto adjudicado en colones;Porcentaje
2021;MUNICIPALIDAD DE TALAMANCA;123;98;699213016;0.09
2021;BANCO HIPOTECARIO DE LA VIVIENDA (BANHVI);126;115;694437575;0.09
2021;MUNICIPALIDAD DE POAS;143;126;694217386;0.09
2021;MUNICIPALIDAD DE MONTES DE ORO;141;119;689651231;0.09
2021;MUNICIPALIDAD DE SARCHI;87;77;687217213;0.09
2021;AUTORIDAD REGULADORA DE LOS SERVICIOS PUBLICOS;45;41;683865628;0.09
2021;MUNICIPALIDAD DE ZARCERO;106;80;681934186;0.09
2021;HOSPITAL NACIONAL DE NIÑOS;46;55;678813127;0.09
2021;MUNICIPALIDAD DE BELEN;108;81;677484424;0.09
2021;MUNICIPALIDAD DE HOJANCHA;54;41;668659606;0.09
2021;MINISTERIO DE EDUCACION PUBLICA;76;67;662330986;0.09
2021;HOSPITAL SAN RAFAEL DE ALAJUELA;0;30;653893535;0.09
2021;MINISTERIO DE COMERCIO EXTERIOR;18;16;633782338;0.08
2021;MUNICIPALIDAD DE SIQUIRRES;63;41;625858054;0.08
2021;SISTEMA NACIONAL DE RADIO Y TELEVISION SOCIEDAD ANONIMA (SINART);64;47;607776624;0.08
2021;CENTRO NACIONAL DE REHABILITACION DR. HUMBERTO ARAYA ROJAS;7;8;606066520;0.08
2021;INSTITUTO DEL CAFE DE COSTA RICA;149;134;585442059;0.08
2021;MUNICIPALIDAD DE PUNTARENAS;346;277;576690265;0.08
2021;MUNICIPALIDAD DE EL GUARCO;208;172;570440042;0.08
2021;INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL (IFAM);64;61;523969549;0.07
2021;MUNICIPALIDAD DE PALMARES;194;141;497084250;0.07
2021;MUNICIPALIDAD DE GOLFITO;72;51;475544303;0.06
2021;MUNICIPALIDAD DE QUEPOS;67;47;473145960;0.06
2021;HOSPITAL DE LA ANEXION;1;8;470329561;0.06
2021;MUNICIPALIDAD DE CARRILLO GUANACASTE;229;177;470232005;0.06
2021;HOSPITAL SAN JUAN DE DIOS;76;55;464759347;0.06
2021;MUNICIPALIDAD DE ALVARADO DE PACAYAS;84;73;454130123;0.06
2021;COMISION NACIONAL DE PRESTAMOS PARA EDUCACION;126;116;433006272;0.06
2021;INSTITUTO NACIONAL DE ESTADISTICAS Y CENSOS;111;82;427474333;0.06
2021;MUNICIPALIDAD DE OSA;78;71;423971227;0.06
2021;MUNICIPALIDAD DE ATENAS;213;182;379272668;0.05
2021;CONCEJO MUNICIPAL DE DISTRITO DE MONTEVERDE DE PUNTARENAS;64;55;372966768;0.05
2021;ASOCIACION CRUZ ROJA COSTARRICENSE;55;45;371910492;0.05
2021;MUNICIPALIDAD DE TIBAS;89;80;371759829;0.05
2021;COLEGIO UNIVERSITARIO DE LIMON;50;48;369803254;0.05
2021;BN-VITAL OPERADORA DE PENSIONES COMPLEMENTARIAS S.A.;66;56;369388080;0.05
2021;MUNICIPALIDAD DE CORREDORES;34;30;367519208;0.05
2021;INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA;53;46;365015658;0.05
2021;MUNICIPALIDAD DE ABANGARES;111;98;363679015;0.05
2021;MUNICIPALIDAD DE LEON CORTES;78;76;346407903;0.05
2021;CONSEJO DE TRANSPORTE PUBLICO;51;50;342654961;0.05
2021;JUNTA ADMINISTRATIVA DE LA DIRECCION GENERAL DE MIGRACION Y EXTRANJERI;44;31;335622161;0.04
2021;INSTITUTO NACIONAL DE INNOVACION TECNOLOGICA AGROPECUARIA INTA;117;101;333054001;0.04
2021;MINISTERIO DE AMBIENTE Y ENERGIA (MINAE);79;53;328400941;0.04
2021;SISTEMA NACIONAL DE ACREDITACION DE LA EDUCACION SUPERIOR (SINAES);46;40;323315594;0.04
2021;MINISTERIO DE OBRAS PUBLICAS Y TRANSPORTES;93;69;321179804;0.04
2021;CONTRALORIA GENERAL DE LA REPUBLICA DE COSTA RICA;106;87;307512900;0.04
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE CARTAGO;69;58;306186343;0.04
2021;MINISTERIO DE AGRICULTURA Y GANADERIA;53;40;306166240;0.04
2021;TEATRO NACIONAL;121;107;293089213;0.04
2021;HOSPITAL MEXICO;33;36;270742499;0.04
2021;CONCEJO MUNICIPAL DE DISTRITO DE COBANO;80;71;269772419;0.04
2021;MUNICIPALIDAD DE DOTA;49;48;266943442;0.04
2021;CONCEJO MUNICIPAL DE DISTRITO DE CERVANTES;151;140;260056728;0.03
2021;CORPORACION GANADERA;98;81;259401650;0.03
2021;CIUDAD DE LOS NIÑOS (NO USAR);556;554;256890463;0.03
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE BELEN;31;29;254589006;0.03
2021;CONCEJO MUNICIPAL DEL DISTRITO DE PAQUERA PUNTARENAS;66;66;253096187;0.03
2021;SERVICIO FITOSANITARIO DEL ESTADO;77;70;252936126;0.03
2021;OPERADORA DE PENSIONES COMPLEMENTARIAS Y DE CAPITALIZACION LABORAL DE;48;40;249818405;0.03
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE ESCAZU;44;37;248961187;0.03
2021;UNION NACIONAL DE GOBIERNOS LOCALES;90;75;248843477;0.03
2021;POPULAR VALORES PUESTO DE BOLSA S.A.;34;31;240463436;0.03
2021;CORPORACION ARROCERA NACIONAL;226;225;238084086;0.03
2021;COLEGIO DE ABOGADOS DE COSTA RICA;79;72;235333114;0.03
2021;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;53;43;231296375;0.03
2021;OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS DEL BANCO POPULAR Y D;28;22;228206058;0.03
2021;TEATRO POPULAR MELICO SALAZAR;81;68;227211365;0.03
2021;HOSPITAL DR. MAX PERALTA DE CARTAGO;11;24;224722963;0.03
2021;CENTRO NACIONAL DE LA MUSICA;51;41;210554695;0.03
2021;BN VALORES PUESTO DE BOLSA S.A.;62;53;204923239;0.03
2021;BN SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION S.A;23;20;196749767;0.03
2021;INSTITUTO NACIONAL DE FOMENTO COOPERATIVO;66;53;192385436;0.03
2021;FUNDACION DEL PARQUE MARINO DEL PACIFICO;51;44;185903805;0.02
2021;SISTEMA NACIONAL DE AREAS DE CONSERVACION;53;32;183649216;0.02
2021;MINISTERIO DE TRABAJO Y SEGURIDAD SOCIAL;107;93;179530678;0.02
2021;JUNTA ADMINISTRATIVA DE LA IMPRENTA NACIONAL;34;25;162773335;0.02
2021;MINISTERIO DE HACIENDA;69;59;162180830;0.02
2021;MINISTERIO DE RELACIONES EXTERIORES Y CULTO;128;118;159847217;0.02
2021;POPULAR SOCIEDAD DE FONDOS DE INVERSION SOCIEDAD ANONIMA;12;11;150138421;0.02
2021;BN CORREDORA DE SEGUROS S.A.;66;61;146526128;0.02
2021;HOSPITAL TONY FACIO CASTRO;2;6;144143816;0.02
2021;INS VALORES PUESTO DE BOLSA SOCIEDAD ANONIMA;11;12;127680273;0.02
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALAJUELA;154;99;123715535;0.02
2021;MUNICIPALIDAD DE RIO CUARTO;63;58;116929491;0.02
2021;LIGA AGRICOLA INDUSTRIAL DE LA CAÑA;52;49;112953931;0.02
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE HEREDIA (NO USAR);80;70;111131840;0.01
2021;HOSPITAL DE SAN CARLOS;0;2;102629491;0.01
2021;INSTITUTO DE DESARROLLO PROFESIONAL ULADISLAO GAMEZ SOLANO;16;15;98957938;0.01
2021;DEPOSITO AGRICOLA DE CARTAGO S.A.;6;6;96079650;0.01
2021;MUSEO NACIONAL DE COSTA RICA;61;48;94932047;0.01
2021;JUNTA ADMINISTRATIVA DEL COLEGIO DE SAN LUIS GONZAGA;22;17;94025405;0.01
2021;INS SERVICIOS SOCIEDAD ANONIMA;75;57;93812152;0.01
2021;JUNTA DE DESARROLLO REGIONAL DE LA ZONA SUR DE LA PROVINCIA DE PUNTARE;13;13;91925624;0.01
2021;MUNICIPALIDAD DE LOS CHILES;73;65;91135368;0.01
2021;CONSEJO NACIONAL DE LA POLITICA PUBLICA DE LA PERSONA JOVEN;21;18;90652753;0.01
2021;FIDEICOMISO INMOBILIARIO JUDESUR BCR;2;1;90004500;0.01
2021;FIDEICOMISO INMOBILIARIO ASAMBLEA LEGISLATIVA/BCR 2011;11;8;87039253;0.01
2021;DEFENSORIA DE LOS HABITANTES DE LA REPUBLICA;76;71;82913107;0.01
2021;DIRECCION NACIONAL DE NOTARIADO;26;23;82553877;0.01
2021;CONSEJO NACIONAL DE PERSONAS CON DISCAPACIDAD (CONAPDIS);76;62;81751654;0.01
2021;HOSPITAL DE CIUDAD NEILY;13;10;81445812;0.01
2021;HOSPITAL MONSEÑOR SANABRIA;1;8;80120762;0.01
2021;MINISTERIO DE CIENCIA. TECNOLOGIA Y TELECOMUNICACIONES (MICITT);26;23;79887969;0.01
2021;SERVICIO NACIONAL DE SALUD ANIMAL;61;44;77316703;0.01
2021;MUNICIPALIDAD DE JIMENEZ;11;8;77072175;0.01
2021;MUNICIPALIDAD DE NARANJO;63;52;75147196;0.01
2021;POPULAR SEGUROS CORREDURIA DE SEGUROS SOCIEDAD ANONIMA;79;62;74741959;0.01
2021;MINISTERIO DE SALUD;40;14;71513430;0.01
2021;MINISTERIO DE LA PRESIDENCIA;67;59;69738345;0.01
2021;TRIBUNAL REGISTRAL ADMINISTRATIVO;28;27;66913815;0.01
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE PARAISO;57;50;65158308;0.01
2021;HOSPITAL WILLIAM ALLEN T. DE TURRIALBA;0;1;63906883;0.01
2021;FUNDACION MUNDO DE OPORTUNIDADES;2;2;58407436;0.01
2021;MINISTERIO DE ECONOMIA INDUSTRIA Y COMERCIO;26;25;57135986;0.01
2021;BCR PENSION OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS SOCIEDAD;25;22;56714469;0.01
2021;JUNTA ADMINISTRATIVA DEL ARCHIVO NACIONAL;51;45;50343177;0.01
2021;COLEGIO DE PERIODISTAS DE COSTA RICA;30;30;47225697;0.01
2021;JUNTA ADMINISTRATIVA DE CEMENTERIOS DE GOICOECHEA;167;117;46515475;0.01
2021;PROMOTORA COSTARRICENSE DE INNOVACION E INVESTIGACION;9;8;44794438;0.01
2021;MINISTERIO DE VIVIENDA Y ASENTAMIENTOS HUMANOS;26;22;43087232;0.01
2021;CONCEJO MUNICIPAL DE DISTRITO LEPANTO;27;23;39698775;0.01
2021;ASOCIACION DE DESARROLLO ESPECIFICA PRO MANTENIMIENTO DEL ACUEDUCTO CA;1;1;37314888;0
2021;FONDO NACIONAL DE FINANCIAMIENTO FORESTAL;38;28;36684626;0
2021;PROCURADURIA GENERAL DE LA REPUBLICA;52;49;36418065;0
2021;ASOCIACION COSTARRICENSE PARA EL TAMIZAJE Y LA PREVENCION DE DISCAPACI;17;14;35840338;0
2021;JUNTA DE EDUCACION LAS ANIMAS DE ALAJUELA;1;1;34992250;0
2021;BCR VALORES PUESTO DE BOLSA S.A.;34;29;34986799;0
2021;JUNTA ADMINISTRATIVA CENTRO DE APOYO EN PEDAGOGIA HOSPITALARIA HOSPITA;1;1;33301694;0
2021;ASOCIACION DE DESARROLLO INTEGRAL TURRUCARES DE ALAJUELA;1;1;32672416;0
2021;INS INVERSIONES SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDA;8;4;30356226;0
2021;CONSEJO NACIONAL DE LA PERSONA ADULTA MAYOR;21;18;30229373;0
2021;LABORATORIO COSTARRICENSE DE METROLOGIA;20;17;29993292;0
2021;JUNTA ADMINISTRATIVA DEL CEMENTERIO GENERAL Y LAS ROSAS DE ALAJUELA;133;121;29596908;0
2021;MUNICIPALIDAD DE SAN MATEO;33;25;29539911;0
2021;CONSEJO NACIONAL DE CONCESIONES;34;28;28961107;0
2021;HOSPITAL NACIONAL PSIQUIATRICO;10;7;28444100;0
2021;HOSPITAL DE GOLFITO;3;3;28423692;0
2021;ASOCIACION DE DESARROLLO INTEGRAL DE SAN ISIDRO. ALAJUELA;1;1;28000000;0
2021;SISTEMA DE EMERGENCIAS 911;6;3;27648222;0
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE LIBERIA;1;1;23831520;0
2021;MUSEO HISTORICO CULTURAL JUAN SANTAMARIA;7;4;23806935;0
2021;ASOCIACION DE DESARROLLO ESP. PRO EBAIS CONSTR. Y MANT. SALON COMUNAL;1;1;23307752;0
2021;AGENCIA DE PROTECCION DE DATOS DE LOS HABITANTES (PRODHAB);18;13;22007162;0
2021;ASOCIACION DE DESARROLLO INTEGRAL DE SAN MIGUEL DE SARAPIQUI;1;1;18922856;0
2021;JUNTA EDUCACION ESCUELA TUETAL SUR ALAJUELA;1;1;18450000;0
2021;ASOCIACION DE CUIDADOS PALIATIVOS DE SAN RAFAEL DE ALAJUELA;1;1;18430520;0
2021;INSTITUTO COSTARRICENSE SOBRE DROGAS;27;22;18350295;0
2021;CENTRO COSTARRICENSE DE PRODUCCION CINEMATOGRAFICA;7;7;16856871;0
2021;COMISION NACIONAL PARA LA GESTION DE LA BIODIVERSIDAD;2;2;16279050;0
2021;MINISTERIO DE GOBERNACION Y POLICIA;26;20;14572338;0
2021;BCR SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDAD ANONIMA;35;28;14444398;0
2021;BCR CORREDORA DE SEGUROS SOCIEDAD ANONIMA;11;9;12986419;0
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE MORAVIA;33;26;12445143;0
2021;HOSPITAL DE GUAPILES;2;1;12319989;0
2021;ASOCIACION DE DESARROLLO ESPECIFICA PARA LA ADMINISTRACION DE LAS ZONA;1;1;11987779;0
2021;MUSEO DE ARTE COSTARRICENSE;24;19;11386339;0
2021;COMITE CANTONAL DE DEPORTES Y RECREACION DE SAN RAFAEL DE HEREDIA (NO;11;6;11273040;0
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE PEREZ ZELEDON;20;19;10931389;0
2021;HOSPITAL LOS CHILES -REGION HUETAR NORTE;1;1;10560400;0
2021;HOSPITAL NACIONAL DE GERIATRIA Y GERONTOLOGIA DOCTOR RAUL BLANCO CERVA;4;6;10195392;0
2021;CONSEJO NACIONAL DE PRODUCCION;17;1;10077176;0
2021;MUSEO DE ARTE Y DISEÑO CONTEMPORANEO;17;16;9273127;0
2021;OFICINA NACIONAL FORESTAL;9;7;7714845;0
2021;CASA DE LA CULTURA DE PUNTARENAS;1;1;6874988;0
2021;MUNICIPALIDAD DE GUATUSO;4;3;5349481;0
2021;MUSEO DOCTOR RAFAEL ANGEL CALDERON GUARDIA;2;1;4824697;0
2021;HOSPITAL DOCTOR FERNANDO ESCALANTE PRADILLA;4;7;4748929;0
2021;MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA;15;12;4639308;0
2021;JUNTA DE EDUCACION ESCUELA FRAIJANES SABANILLA DE ALAJUELA;1;1;4395542;0
2021;HOSPITAL TOMAS CASAS CASAJUS CIUDAD CORTES;3;3;3781321;0
2021;CENTRO CULTURAL E HISTORICO JOSE FIGUERES FERRER;12;7;2945522;0
2021;HOSPITAL DOCTOR ENRIQUE BALTODANO BRICEÑO;2;4;2671690;0
2021;HOSPITAL DE SAN VITO DE COTO BRUS;1;1;1991203;0
2021;SISTEMA NACIONAL DE EDUCACION MUSICAL;3;1;1845613;0
2021;PATRONATO NACIONAL DE CIEGOS;5;5;1277425;0
2021;ASOCIACION CARTAGINESA ATENCION CIUDADANOS TERCERA EDAD (ASCATE);3;3;1099064;0
2021;CONSEJO SUPERIOR DE EDUCACION;5;4;631091;0
2021;HOSPITAL SAN FRANCISCO DE ASIS. GRECIA;1;1;23100;0
2021;ASOCIACION DE DESARROLLO INTEGRAL EL ERIZO. ALAJUELA;1;0;0;0
2021;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN RAMON;1;1;0;0
2021;FEDERACION MUNICIPAL DEL CARIBE COSTARRICENSE Y ASOCIADOS;44;38;0;0
2021;HOSPITAL DE LAS MUJERES ADOLFO CARIT EVA;2;0;0;0
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE ESCAZU;51;33;313650813630;28.69
2022;CAJA COSTARRICENSE DE SEGURO SOCIAL (CCSS);6031;4961;171714583701;15.71
2022;INSTITUTO COSTARRICENSE DE ELECTRICIDAD;1077;832;69303591061;6.34
2022;CONSEJO NACIONAL DE VIALIDAD;158;119;48645242988;4.45
2022;INSTITUTO COSTARRICENSE DE ACUEDUCTOS Y ALCANTARILLADOS (AYA);1422;1300;32460153748;2.97
2022;BANCO POPULAR Y DE DESARROLLO COMUNAL;108;80;30640368816;2.8
2022;COMPAÑIA NACIONAL DE FUERZA Y LUZ;1060;1008;23790468494;2.18
2022;INSTITUTO NACIONAL DE SEGUROS (INS);1371;1189;21343871822;1.95
2022;UNIVERSIDAD DE COSTA RICA;1237;1018;16835675859;1.54
2022;REFINADORA COSTARRICENSE DE PETROLEO SOCIEDAD ANONIMA (RECOPE);244;174;14023850567;1.28
2022;INSTITUTO NACIONAL DE APRENDIZAJE (INA);1038;802;13193069807;1.21
2022;BANCO NACIONAL DE COSTA RICA;244;192;12400858222;1.13
2022;SUPERINTENDENCIA DE TELECOMUNICACIONES (SUTEL);25;27;9590872208;0.88
2022;CORTE SUPREMA DE JUSTICIA PODER JUDICIAL;1795;1217;9211586909;0.84
2022;MUNICIPALIDAD DE ALAJUELA;324;224;8793121596;0.8
2022;COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS;479;340;8573073699;0.78
2022;JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO (JASE;133;102;7219572869;0.66
2022;UNIVERSIDAD ESTATAL A DISTANCIA (UNED);657;463;7153422375;0.65
2022;MUNICIPALIDAD DE ATENAS;256;221;7039328384;0.64
2022;INSTITUTO DE DESARROLLO RURAL (INDER);205;173;6894282882;0.63
2022;UNIVERSIDAD NACIONAL (UNA);330;294;6760146388;0.62
2022;BANCO DE COSTA RICA;411;346;6713782633;0.61
2022;BANCO HIPOTECARIO DE LA VIVIENDA (BANHVI);78;66;6621238844;0.61
2022;DIRECCION GENERAL DE AVIACION CIVIL;222;175;6605153035;0.6
2022;MUNICIPALIDAD DE SAN JOSE;1561;1269;6433263547;0.59
2022;FUNDACION OMAR DENGO;34;23;6176453002;0.57
2022;MUNICIPALIDAD DE ALAJUELITA;182;153;5962018194;0.55
2022;INSTITUTO NACIONAL DE ESTADISTICAS Y CENSOS;149;121;5399046066;0.49
2022;MUNICIPALIDAD DE POCOCI;451;374;5215737882;0.48
2022;MUNICIPALIDAD DE HEREDIA;371;278;5046253928;0.46
2022;MUNICIPALIDAD DE SANTA ANA;527;413;4977386073;0.46
2022;JUNTA DE PROTECCION SOCIAL DE SAN JOSE;187;142;4936571567;0.45
2022;BANCO CENTRAL DE COSTA RICA;531;478;4894976048;0.45
2022;CONSEJO NACIONAL DE PRODUCCION;78;35;4885229052;0.45
2022;RADIOGRAFICA COSTARRICENSE S. A;83;76;4290240922;0.39
2022;MUNICIPALIDAD DE ESCAZU;286;196;4012901660;0.37
2022;CONSEJO RECTOR SISTEMA DE BANCA PARA EL DESARROLLO;73;67;3933716766;0.36
2022;JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL;113;90;3920657029;0.36
2022;MUNICIPALIDAD DE PEREZ ZELEDON;350;310;3427426065;0.31
2022;MUNICIPALIDAD DE CARTAGO;493;364;3403403516;0.31
2022;INSTITUTO TECNOLOGICO DE COSTA RICA (ITCR);450;351;3401289652;0.31
2022;INSTITUTO COSTARRICENSE DE TURISMO (ICT);188;152;3365558589;0.31
2022;CORPORACION BANANERA NACIONAL;1264;1161;3228967092;0.3
2022;MUNICIPALIDAD DE CURRIDABAT;109;91;3196602131;0.29
2022;FIDEICOMISO INMOBILIARIO JUDESUR BCR;1;1;3074628669;0.28
2022;CONSEJO DE SEGURIDAD VIAL;208;170;3055882602;0.28
2022;MUNICIPALIDAD DE SARAPIQUI;234;169;2844956240;0.26
2022;MINISTERIO DE SEGURIDAD PUBLICA;250;206;2824450529;0.26
2022;MUNICIPALIDAD DE BUENOS AIRES;227;201;2717778307;0.25
2022;PROMOTORA DE COMERCIO EXTERIOR DE COSTA RICA;121;115;2621544783;0.24
2022;MUNICIPALIDAD DE NICOYA;225;174;2608996435;0.24
2022;MUNICIPALIDAD DE UPALA;127;110;2393428554;0.22
2022;MUNICIPALIDAD DE PUNTARENAS;272;218;2390342766;0.22
2022;MUNICIPALIDAD DE GUACIMO;221;178;2350333932;0.22
2022;MUNICIPALIDAD DE LA UNION;242;208;2311215462;0.21
2022;MUNICIPALIDAD DE COTO BRUS;171;152;2252470949;0.21
2022;JUNTA ADMINISTRATIVA PORTUARIA Y DE DESARROLLO ECONOMICO DE LA VERTIEN;128;115;2227955124;0.2
2022;UNIVERSIDAD TECNICA NACIONAL (UTN);532;419;2140574755;0.2
2022;INSTITUTO COSTARRICENSE DE FERROCARRILES;40;37;2134030779;0.2
2022;PATRONATO NACIONAL DE LA INFANCIA (PANI);291;235;2099373199;0.19
2022;INSTITUTO COSTARRICENSE DEL DEPORTE Y LA RECREACION (ICODER);93;78;2087325908;0.19
2022;MUNICIPALIDAD DE CAÑAS;130;111;2076049669;0.19
2022;MUNICIPALIDAD DE TURRIALBA;453;400;2049343247;0.19
2022;BENEMERITO CUERPO DE BOMBEROS DE COSTA RICA;60;42;2003768625;0.18
2022;CONSEJO NACIONAL DE RECTORES (CONARE);202;169;1982036242;0.18
2022;COMITE CANTONAL DE DEPORTE Y RECREACION DE LIBERIA;307;211;1981994381;0.18
2022;INSTITUTO MIXTO DE AYUDA SOCIAL;144;128;1911838557;0.17
2022;MUNICIPALIDAD DE LIMON;328;250;1839056269;0.17
2022;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;300;254;1820915333;0.17
2022;MUNICIPALIDAD DE SANTA CRUZ;249;184;1775198699;0.16
2022;MUNICIPALIDAD DE MONTES DE OCA;276;224;1744708606;0.16
2022;INSTITUTO COSTARRICENSE DE PUERTOS DEL PACIFICO;232;182;1711744257;0.16
2022;SISTEMA DE EMERGENCIAS 911;21;18;1697397260;0.16
2022;MUNICIPALIDAD DE BAGACES;92;82;1623568420;0.15
2022;MUNICIPALIDAD DE GOICOECHEA;356;274;1606390750;0.15
2022;MUNICIPALIDAD DE DESAMPARADOS;430;359;1593941751;0.15
2022;MUNICIPALIDAD DE CARRILLO GUANACASTE;277;213;1563160281;0.14
2022;MUNICIPALIDAD DE OREAMUNO;25;19;1519634001;0.14
2022;TRIBUNAL SUPREMO DE ELECCIONES;254;211;1509092058;0.14
2022;MUNICIPALIDAD DE SAN CARLOS;450;371;1467232308;0.13
2022;MUNICIPALIDAD DE MATINA;185;158;1430566930;0.13
2022;MUNICIPALIDAD DE TARRAZU;76;60;1391205116;0.13
2022;MUNICIPALIDAD DE GRECIA;271;206;1353652230;0.12
2022;MUNICIPALIDAD DE MORAVIA;330;266;1347810183;0.12
2022;MUNICIPALIDAD DE SAN RAMON;87;68;1344383206;0.12
2022;MUNICIPALIDAD DE GOLFITO;59;38;1317687990;0.12
2022;MUNICIPALIDAD DE LIBERIA;225;173;1290395132;0.12
2022;MUNICIPALIDAD DE QUEPOS;105;87;1222150699;0.11
2022;MUNICIPALIDAD DE GARABITO;169;141;1211183161;0.11
2022;COLEGIO UNIVERSITARIO DE CARTAGO;209;169;1202107408;0.11
2022;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;232;201;1193326988;0.11
2022;MINISTERIO DE CULTURA Y JUVENTUD;198;168;1185959542;0.11
2022;MUNICIPALIDAD DE LA CRUZ GUANACASTE;124;116;1182931390;0.11
2022;MINISTERIO DE OBRAS PUBLICAS Y TRANSPORTES;117;99;1115515174;0.1
2022;MUNICIPALIDAD DE PURISCAL;120;97;1107256647;0.1
2022;SISTEMA NACIONAL DE RADIO Y TELEVISION SOCIEDAD ANONIMA (SINART);76;62;1088205246;0.1
2022;CORREOS DE COSTA RICA S.A.;95;75;1082886295;0.1
2022;MUNICIPALIDAD DE ESPARZA;189;149;1050936371;0.1
2022;MUNICIPALIDAD DE ASERRI;195;148;1049680264;0.1
2022;MUNICIPALIDAD DE MONTES DE ORO;162;148;1044717841;0.1
2022;MUNICIPALIDAD DE TALAMANCA;102;84;958273509;0.09
2022;MUNICIPALIDAD DE OSA;68;57;939158455;0.09
2022;MUNICIPALIDAD DE TURRUBARES;108;79;928494008;0.08
2022;MINISTERIO DE JUSTICIA Y PAZ;155;141;927519295;0.08
2022;MUNICIPALIDAD DE HOJANCHA;89;74;926291506;0.08
2022;DIRECCION NACIONAL DE CENTROS DE EDUCACION Y NUTRICION Y DE CENTROS DE;85;57;925714294;0.08
2022;MUNICIPALIDAD DE TILARAN;88;68;919359132;0.08
2022;MUNICIPALIDAD DE LOS CHILES;70;62;884477346;0.08
2022;COMISION NACIONAL DE PRESTAMOS PARA EDUCACION;136;109;835022024;0.08
2022;MUNICIPALIDAD DE NARANJO;107;84;826878629;0.08
2022;MUNICIPALIDAD DE POAS;144;123;824126659;0.08
2022;SERVICIO NACIONAL DE AGUAS SUBTERRANEAS RIEGO Y AVENAMIENTO;172;162;819502173;0.07
2022;MINISTERIO DE SALUD;69;35;818261822;0.07
2022;MUNICIPALIDAD DE PALMARES;199;157;815909505;0.07
2022;MUNICIPALIDAD DE PARAISO;224;185;777357643;0.07
2022;MUNICIPALIDAD DE ACOSTA;95;78;762083220;0.07
2022;UNION NACIONAL DE GOBIERNOS LOCALES;58;50;711650622;0.07
2022;INSTITUTO NACIONAL DE LAS MUJERES;63;52;704747735;0.06
2022;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;117;100;701012900;0.06
2022;INSTITUTO DEL CAFE DE COSTA RICA;175;168;692905344;0.06
2022;MUNICIPALIDAD DE SARCHI;95;77;690843674;0.06
2022;MUNICIPALIDAD DE OROTINA;88;74;686576668;0.06
2022;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;168;139;684824209;0.06
2022;ASAMBLEA LEGISLATIVA;133;110;684652727;0.06
2022;AUTORIDAD REGULADORA DE LOS SERVICIOS PUBLICOS;57;49;684428330;0.06
2022;PROGRAMA INTEGRAL DE MERCADEO AGROPECUARIO;150;115;679244726;0.06
2022;MUNICIPALIDAD DE VASQUEZ DE CORONADO;175;155;675755280;0.06
2022;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;59;38;650579387;0.06
2022;INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL (IFAM);102;71;647041328;0.06
2022;INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA;114;91;633020663;0.06
2022;MUNICIPALIDAD DE PARRITA;61;49;629579539;0.06
2022;INSTITUTO COSTARRICENSE DE INVESTIGACION Y ENSEÑANZA EN NUTRICION Y SA;85;80;572920420;0.05
2022;MUNICIPALIDAD DE MORA;260;179;559022509;0.05
2022;COLEGIO UNIVERSITARIO DE LIMON;59;45;547645210;0.05
2022;MUNICIPALIDAD DE EL GUARCO;186;153;534340420;0.05
2022;MUNICIPALIDAD DE JIMENEZ;64;47;527971264;0.05
2022;MUNICIPALIDAD DE FLORES;101;82;526172539;0.05
2022;TEATRO NACIONAL;141;114;526098393;0.05
2022;CONTRALORIA GENERAL DE LA REPUBLICA DE COSTA RICA;104;84;473670550;0.04
2022;FONDO NACIONAL DE FINANCIAMIENTO FORESTAL;122;85;444027485;0.04
2022;MUNICIPALIDAD DE TIBAS;118;96;440975568;0.04
